userName,score,at,content
Yessi Eci,2,2026-04-18 04:28:28,karna banyakk iklannya tambah premium nyaa jugaa aga agaa
Malikamaqosidashofa,5,2026-04-18 04:22:14,"bagus"" aja"
ariel perdana langit,5,2026-04-18 04:21:16,mantal
Sopian Pian,5,2026-04-18 04:20:48,aplikasi dan kualitas lagu nya terbaik
taufik0 Hidayat0,5,2026-04-18 04:15:55,🥳🥳🥳
auahgelap,4,2026-04-18 04:15:10,mending soundcloud
Alan,4,2026-04-18 04:13:41,"aplikasi nya bagus, di pake denger lagu sambil main enak, tapi kenapa sering tbtb ngilang ya lagu nya, jadi saya hrs keluwar game sebentar untuk menyalakan music mys"
Rafaeyza,3,2026-04-18 04:02:33,aplikasi apa ini su su Gw Nyari Lagu tenang 10 jam Baru dua menit udh Iklan apaan ini ajg ajg guna si guna tapi Jangan lah iklan 4 lagunya cuma 2 menit Tapi gapapa Yang penting kurangin aja iklan nya
Aji Saputra,3,2026-04-18 03:58:43,banyak iklan
khaira attaya Alarice,2,2026-04-18 03:58:20,apk ny gmw bgt klo ga premium kan ngeselin ya
Nastita Ula annuha,5,2026-04-18 03:58:09,🙂‍↕️🎧
Anwar Kusuma,2,2026-04-18 03:57:22,"Aplikasinya udah bagus, tapi pas saya coba main game, musiknya langsung berhenti"
Welmince Jitmau,5,2026-04-18 03:54:50,🥳🤩
Febrian Rizki Pratama,5,2026-04-18 03:54:04,lagunya asik
Har Tatik,5,2026-04-18 03:46:53,bebas mendengarkan semua lagu dan gratis
Haris Ismail,1,2026-04-18 03:40:11,kecewa berat nih sama spotify banyak banget iklan nya masa baru putar satu lagu udah iklan lagi gila lu yah kalo iklan nya sebentar yah tidak apa apa tapi ini stengah jama baru beres trus iklan nya juga plenger semua bejirr 🗿🗿🗿
Prima Jaya,4,2026-04-18 03:33:57,lumayan buat hiburan sambil kerja
Mhiska Mhiss,5,2026-04-18 03:32:49,aplikasi nya Bagu kalau main ml sama ff tinggal cari lagu di Spotify
Ariska Ariska,5,2026-04-18 03:29:19,iya bagus
NangsiHarun Nangsi,5,2026-04-18 03:19:16,bgud bgt
Soliha,5,2026-04-18 03:17:55,bagus buat dengerin lagu sambil beraktivitas
Krull 18,5,2026-04-18 03:16:31,enak lagunya
Agus Supriyanto,1,2026-04-18 03:13:58,banyak iklan.😹
Azzamy,4,2026-04-18 03:07:28,Mantapp walau banyak iklan
Ahmad haykal,5,2026-04-18 03:01:05,sangat baguss
putra_mode_tryhard K,5,2026-04-18 02:32:09,good
diahayusafitri diahayusafitri,5,2026-04-18 02:26:01,sumpahhhh gw suka bgttt sama aplikasi ini
Kurni Sih,1,2026-04-18 02:25:34,sufflenya gajelas jauh bgt dari genre yg abis di denger ngancurin vibes
Lala Agnesia,5,2026-04-18 02:19:22,bisa mendengar lagu sepuasnya
Zera Xra,5,2026-04-18 02:18:33,karena bagus banget spotify nya lagunya enak-enak lagi dan bagus banget kalau misalnya aku lagi bad mood
herman syah saputra,5,2026-04-18 02:06:39,bagus
Risky Fayra,1,2026-04-18 01:54:19,gk bisa diulang lagunya jadi gk suka bintang 1
Usu Aja,5,2026-04-18 01:51:39,spotif ini sangat bagus
Supiyandi Yandi,5,2026-04-18 01:42:05,endul
Rahmat R,1,2026-04-18 01:36:34,"saran untuk premium, buat premium mini lagi"
Mas Huri,5,2026-04-18 01:30:09,bagus banget Bikin semangat lagunya
Ahmad Padli,5,2026-04-18 01:23:05,suka lagu lagu nya
Abdul Gani,5,2026-04-18 01:22:26,enak bgtt make spotify minus nya sii cuma di iklan
Deasy Anggraeni,4,2026-04-18 01:22:06,"dulu meski gak punya kuota bisa jalan terus, sekarang mah gak bisa"
Wong Cirebon,5,2026-04-18 01:22:06,seru banget bisa dengerin musik
Saepudin Agung permana,5,2026-04-18 00:55:01,cocok buat nugas jir
NuRul Amalia,5,2026-04-18 00:44:31,biaya langganan juga gak mahal..suka banget aplikasi ini
Khalysha Nayla Octavia,5,2026-04-18 00:33:05,ok
ekhaaa ikbaal,5,2026-04-18 00:30:19,sukaa
Fandi Arsenio 806,4,2026-04-18 00:20:10,Mantab banget...Jooozzz pokoknya...
AnandaPurnama 1558,5,2026-04-18 00:09:08,lagu nya lengkap dan enk di dengarkan tapi saat di tengah tengah laguny tiba tiba ad iklan ak sering mendapat iklan jdi mohon iklannya dikurangi🙏
Ghifar Alfaith,5,2026-04-18 00:02:23,kerja bagus👍
Asep Supriatna,5,2026-04-17 23:34:59,cukup baik
ikan teri,1,2026-04-17 23:24:14,banyak iklan
Rafky 021,1,2026-04-17 23:00:24,banyak kali iklannya sampe 3-4 sekalian aja semua jadikan iklan
Firman Maulana,1,2026-04-17 22:52:22,"banyak iklan sering ngelag lagi aplikasi nya, padahal kuota sama wifi mendukung banget ga ngelag, tapi aplikasi lemot parah, sekali iklan ga ngotak lagi sampe 4, giliran udah langganan malah ngelag banget jir"
Aziz Achmad azizurrohman,5,2026-04-17 22:49:51,"semangat banget denger lagu lagu hitz, terima kasih deh buat developer dan pekerja keras yang disana. good job👍🗡️"
Nurjanah,5,2026-04-17 22:48:03,karena bisa menemani saya ketika kesepian
Yusuf Affan,5,2026-04-17 22:36:45,geren dan bagus dah itu aja malas panjang panjang
Ray Nand,5,2026-04-17 22:36:20,bagus untuk mendengarkan lagu trus lagunya juga banyak
Rega Kosongdua,1,2026-04-17 22:19:25,iklan trus p
Markonah 123,5,2026-04-17 22:07:52,lebih gampang
Nisya,5,2026-04-17 22:02:18,bagus banget
Kabawi Nur,5,2026-04-17 21:10:29,saya kasih bintang 5 karena saya menyukai apk ini
Nanda,5,2026-04-17 20:17:40,ok
Irvinkambar Rullah,5,2026-04-17 19:55:54,terbaik.
Nurman Jazuli,1,2026-04-17 18:40:41,"rekomendasi hama, sekali dengar lagu Vietnam langsung lagu Vietnam terus yg diputar next songnya."
Helfira Fira,3,2026-04-17 18:07:05,"iklan banyak, maksa premium.😌😌"
Aries Cavalera,5,2026-04-17 17:30:13,"Gampang Nyari Musiknya, dan lagu-lagu jadul lengkap"
Naufal Dzaky,1,2026-04-17 17:19:09,tiap 2 atau 3 lagu pasti iklan mana iklannya 4 lagi lama banget 2 juga udah cukup kali.
Marzuki,5,2026-04-17 17:13:24,sangat enak dan nyaman
Eva Heryani,5,2026-04-17 17:06:10,mantap keren banget
Surbakti Torong,5,2026-04-17 16:58:02,oke god
Salsabila Neila Nathania,1,2026-04-17 16:21:58,"skrg pelit bgt jd banyak iklan, maksa bgt nyuruh langganan"
Anjas Slankissme,3,2026-04-17 16:15:03,baguss sihh tapi tolong hilangkan iklannya. . !
Yang Kung,5,2026-04-17 15:48:11,bagus
Edward Zaher,5,2026-04-17 15:43:00,"menghemat baterai,dan bisa dengarkan lagu kesukaan setiap orang"
Lia Pratiwi,5,2026-04-17 15:42:31,bagus di dengar pokok nya bagus lahhh 🥰🥰
JuwariahM Noer,5,2026-04-17 15:39:33,selalu menemani disaat malam sewaktu lembur kerja🙏🙏🩷
indriani Indri,5,2026-04-17 15:33:49,langsung bintang 5
Fatih Sepuluh,5,2026-04-17 15:20:08,good apps
Aditya Afie,5,2026-04-17 15:18:16,"keren dari zaman sekolah gua pake ini aplikasi , asli keren"
Razan Gatta,4,2026-04-17 15:17:44,kerenn😊
Ramdan Maulana,5,2026-04-17 15:13:07,seru
Nyamuk bin,5,2026-04-17 15:07:05,keren ni
Christopher Carlos,5,2026-04-17 15:04:47,sukak banget
Ardian,5,2026-04-17 14:57:58,bgus bgtt intinya sihh
Alex kawilarang Kawilarang,5,2026-04-17 14:50:05,keren boss
Febi Salsabila,5,2026-04-17 14:45:03,bagus banget aplikasi nya
Fani Destianirum,3,2026-04-17 14:35:52,oke
Elok Saraswati,4,2026-04-17 14:32:39,cocok sih sama aku
Maulana Ishak,5,2026-04-17 14:31:00,good
Steven Grawira,5,2026-04-17 14:24:21,biasa saja
Reyy,5,2026-04-17 14:09:30,"aplikasi music terbagus dan suaranya jernih, bisa mengatur equalizer sendiri, membuat playlist semau kita dan gada iklan sama sekali (KHUSUS PREMIUM😹)"
Ray Mumek,5,2026-04-17 14:09:15,bagus
Kaffa Syaban,5,2026-04-17 14:03:59,bagus
Diofarda,5,2026-04-17 14:01:06,Banyak fitur baru... Luar biasa.👏🏻✨
Naufal Fikri Ramadhan,3,2026-04-17 13:59:37,kebanyakan iklan
Syakira Wafi,5,2026-04-17 13:49:12,enak banget buat dengerin lagu
galih galih,5,2026-04-17 13:46:55,bagus.
Kiki Aldiansyah,1,2026-04-17 13:43:22,lag
Madalena Dacruz,5,2026-04-17 13:34:59,diak liu tanba musik kompletu no kapas obrigado ne husi armando da cruz de jesus
Daniel Fernando Sa'u,5,2026-04-17 13:32:17,semua lagu nya ada.
Een Bobihu,5,2026-04-17 13:30:30,bavus semua lagu lengkap di sini
Alipp Ba,5,2026-04-17 13:28:06,bgus
livia,1,2026-04-17 13:11:47,"spotify kikir bgt, iklan sampe 4 terus batas max 6 pemilihan lagu, kebelet prem apa gmn, kurang-kurangin deh ke pelitannya"
Ahmad Syahdani,1,2026-04-17 13:10:19,iklannya banyak bgt anjj
Nazar Rudin,1,2026-04-17 13:05:12,kacau
Gros Blek,5,2026-04-17 13:03:51,bagus
Achmad Alfarezel,5,2026-04-17 12:53:15,suka banget ngedengerin lagu2 pake spotify....
Riko Pradana,1,2026-04-17 12:50:56,"Dulu bagus sekarang jelek banget, dikit² iklan mana dibatesi lagi dengerin musiknya.saya mohon developer agar tidak terlalu kikir."
Qathara lighazza Adeyo,5,2026-04-17 12:48:58,baguss buattt dengerin music sambil belajar
Niken,5,2026-04-17 12:47:50,sangat bagus lagu lagunya enak di dengarkan
Muhammad ilham,5,2026-04-17 12:44:15,bagus aplikasi rekomen 👍
La del Grande,5,2026-04-17 12:34:25,mantap
Zakila Arnalis,1,2026-04-17 12:34:01,"aplikasi kikir, udah gitu banyak iklan. biasanya bisa lewatin lagu sepuasnya sekarang hanya 6 kali dalam satu jam, apa"" harus premium, benar benar kikir nih aplikasi"
Putu Dea,5,2026-04-17 12:33:49,baguss
Vinnn Ses,5,2026-04-17 12:31:44,baguss
Nurti Richana,5,2026-04-17 12:28:53,Dimana pun berada kau menemaniku...♥️❤️❤️
Nabila Bunga,5,2026-04-17 12:25:52,karna ada lagu fav ku
Wisnupratamayss,5,2026-04-17 12:23:22,lagu bsk gared bagus banget
Lailatul Mutohharoh,5,2026-04-17 12:13:58,bagus banget buat di dengar lagu nya
Ghafara KinzaAlfarizi,1,2026-04-17 12:07:55,"orb no inori gak ada,gak bisa maju mundur, kebanyakan iklan,durasi ikan terlalu lama,dll lama lama kek capcut developer cik"
Rudi Salam,1,2026-04-17 12:05:11,"APK INI WAJIB BERLANGGANAN, KALO PAKAI YG FREE IKLANNYA GK NGOTAK,"
Kinara Abimanyu,3,2026-04-17 11:49:01,"this application is good, but... there are ads, yes, you have to use pro or pay, but the ads are three times, yes, at least once or twice is enough, no need to be a lot, we who are waiting also become demotivated."
Kiseki 04,2,2026-04-17 11:47:28,gue gak peduli kalo harus premium tpi premium Standardnya kemahalan
Af Aja,5,2026-04-17 11:47:21,"Aplikasi musik yang paling keren menurut aku, mau nyari lagu apa aja ada"
Al Fariz Habibi,1,2026-04-17 11:45:48,aplikasi jelek kikir maruk semuanya aja premium kalau download lagi premium gak papalah tapi cuman ganti menitan lagu aja premium
Pak Bambang .,5,2026-04-17 11:44:32,Bagus🤗
dua putri,5,2026-04-17 11:26:24,Spotify lagu nya enak didenger ada yang bikin nostalgia dan juga rindu masa lalu pokonya download aplikasi ini sekarang
Syaqira Iqmy,5,2026-04-17 11:25:39,"suka bgtt, enak bgt buat setelah lagu di mana mana, top markotop deh"
Niji Heru yoki,3,2026-04-17 11:15:53,makin lama makin banyak iklan nya
Azhari,5,2026-04-17 11:10:05,Walaupun ada iklannya yg penting lagu lagunya enak di denger👍
BumblebeeOnDaisy,5,2026-04-17 11:07:06,bagus
Danang 123,5,2026-04-17 10:59:04,seru
hazilaa,5,2026-04-17 10:57:44,bagus bangutt
Kanza Azzalea,4,2026-04-17 10:53:43,"bagusss banget,walaupun banyak iklan"
Zafeera Yasmine,5,2026-04-17 10:38:03,👍👍👍
gebriel javas,1,2026-04-17 10:29:36,"iklannya banyak banget, 1 lagu 2 iklan, ini sebenarnya mau dengerin lagu apa mau dengerin iklan?"
Deayu Qonita,1,2026-04-17 10:13:55,"harga spotify premium nya udah ngga toleran buat pelajar, mana iklan nya banyak banget lagi"
Nestor MC,5,2026-04-17 10:10:02,sangat menghibur namun iklan terlalu banyak
Jusmalinda,5,2026-04-17 10:05:31,sangat bagus dan lagu nya agak lengkap aku sangat suka mendengar lagu di sini😄😄
Hestanto Haryo Wirawan,5,2026-04-17 10:03:42,seru
KRISNA AYE COY,1,2026-04-17 09:52:48,"Sekarang banyak iklan ,terlalu sering tidak seperti dulu"
Nurhabibah Sari,5,2026-04-17 09:51:19,bgs bgt sih mnurut gw
Hana Gultom,5,2026-04-17 09:50:06,saya senang setiap hari mendengarkan musik dari Sovtivai
Irham Rafi Nugraha,5,2026-04-17 09:43:47,baguss tambahin banyak fitur min
Balgis Kabalmay,5,2026-04-17 09:43:16,lagu nya bagus dan enak pakai
Albertus,1,2026-04-17 09:35:57,ga bisa masuk tanpa akun ya bikin ganas
Ratihhajh Ratih,5,2026-04-17 09:29:06,lagu nya sangat candu
Khurin Nadhifah,2,2026-04-17 09:27:45,nih apk kikir bgt njirr bnyk bet iklannya
Mela Fufufafa,5,2026-04-17 09:19:27,bagus sekali
Akka,5,2026-04-17 09:04:02,bagus
Salsabilah Rahmani,5,2026-04-17 09:03:37,bagus bgt semua lagu ada
Nadia Sahira,2,2026-04-17 08:59:47,"Bug nya tolong diilangin, masa saya ga bisa denger lagu yang di spotify? Ganggu ketenangan!"
Amril Munir,5,2026-04-17 08:40:24,bagus buat lagi sunyi
Hanan Rienadefa,5,2026-04-17 08:31:08,bagus ada semua
ALLEQYA KAHLA NAFASYA Kahla,1,2026-04-17 08:20:32,parah developer tidak memberi kan lagu yang di beri klu malah gak ada padahal klue nya gampang nih apa salahku apa dosaku hingga kau itu kan lagu bang windah dan saya ingin main bussid tolong lagu artis berulutan seperti rhoma irama st12 lain nya gak papa tolonglah di baca dan di perbaiki jahat jahat jahat jahat kau developer😡 plis lagu my hone ridho rhoma ada lah jahat super jahat kamu kamu babi ya heh developer kenapa gak ada tombol play nya di luar aplikasi
Arina 44,4,2026-04-17 08:07:59,"aplikasinya udah bagus tuh. Tapi kenapa fiturnya pelit sih? dikit-dikit suruh spotify premium. Pilih lagu masa cuma bisa 2 kali sehari aja? lewatin lagu juga 6 kali perjam, bikin playlist tapi pake lagu rekomendasi segala, lagu baru 2 diputar ada iklan."
Jon Rch,1,2026-04-17 08:03:11,"tolong kasi fitur reset logaritma musik, musik yg lu saranin ga jelas semua ngaco"
Dzaky,3,2026-04-17 08:00:11,knp harus ad iklan sih
Aisyah Putri Kusnadi,1,2026-04-17 07:52:20,iklan trus dk suka
Cyyyfaa_,5,2026-04-17 07:43:36,Bagus ajh bsa dnger musik
Narindra,5,2026-04-17 07:30:33,bagus
Pengguna Google,5,2026-04-17 07:28:04,aplikasinya bagus banyak juga lagunya jadi aku suka banget sama aplikasi ini
Yohan Indra al fattih,3,2026-04-17 07:28:01,"saran nih minn jangan kikir kikir amat lahhh masaa denger 2 lagu udah iklan kalo iklan nya 1-2 masi mending lah ini 4 gimana mau nikmatin lagu kalo gituuu, apk nya baguss tapi kikir"
Rozi Rozi,1,2026-04-17 07:17:55,coba saja aplikasi spotify ini gratis dan juga pas gw mau ganti lagu yg lain malah ada iklannya durasinya 1menit pula dan juga di suruh beli premium maksa amat ini aplikasi ini gw tau mengapa di suruh beli premium 1 alasannya biar orang pembuat aplikasi ini biar cepar kaya dan yg ke 2 setiap kita mau ganti lagu pasti muncul iklan kalian mau tau enggak iklan ini mangkanya muncul terus iklan itu bisa menghasilkan uang mangkanya di suruh beli premium lebih baik hapus aja aplikasi sampah ini sampah
Luhde Wariati,5,2026-04-17 07:16:13,sangat baik
Dicoba Okedong,5,2026-04-17 07:16:10,mantap
Setiyawan Dwi,1,2026-04-17 07:13:57,iklan nya banyak nya ngga ngotak ngga kayak dulu
AbdanHTTPS,5,2026-04-17 07:12:33,beh Inah seru banget
Oxellyne Vania Fortuna,5,2026-04-17 07:11:11,"sebenarnya sih udah bagus, hanya untuk di bagian iklan tolong dikurangi ya. soalnya iklannya kebanyakan"
22_PANNYA DHARMA CAHYANI,1,2026-04-17 07:09:26,"iklannya terlalu banyak dan frekuensinya terlalu cepat. masa kesempatan untuk milih lagu cuman sedikit, udahannya gabisa pilih lagu di suruh premium. terlalu kikir"
Alvonzocrystian salinding,5,2026-04-17 06:54:38,apk nya bagus
Ahmad Reza,1,2026-04-17 06:54:33,baru putar satu lagu langsung muncul iklan😹😹
Dinda Maulia,5,2026-04-17 06:39:16,apapun music yang dicari selalu ada
Alam Marino,5,2026-04-17 06:33:35,sangat Baik
Faisal GAMING,5,2026-04-17 06:24:31,99/100 iklannya aja kebanyakan minimal 2 aja iklannya jadi lebih fresh kedengeranya
Sadar Sa,5,2026-04-17 06:23:52,bagusas bgtzz aplikasi iniii
Immanuel Caleb,3,2026-04-17 06:13:17,bagus tapi pas akhir akhir kalau pilih lagu ini munculnya lagu lain
Jumadi Adi,5,2026-04-17 05:58:08,Bagus banget
Mathys Haflid,5,2026-04-17 05:48:44,good
Dinda Aulia Maharani,5,2026-04-17 05:47:01,enak
Nuelaila Susanti6,5,2026-04-17 05:15:39,bagus tapi tolong kenapa saat saya main game tiba tiba lagunya berhenti tolong perbaiki
Arizona Arizona,3,2026-04-17 04:43:04,bagus tapi ad iklan kalo gk ad iklan enk jadinya debgerin lagu
Wiratama Raffi rachman,5,2026-04-17 04:37:01,mantap
Kipas Angin Dindin,3,2026-04-17 04:29:37,bisa dengerin lagu😋🙏
Erlinda Simanjuntak,1,2026-04-17 04:04:07,byk iklan
Beny Dzulfahmi,5,2026-04-17 04:03:54,bagus
hendi faisal,5,2026-04-17 03:49:19,asik
Mutiara Realme,5,2026-04-17 03:46:58,enak banget buat denger lagu pas lagi belajar atau pas lagi main game✌🏻
Rahmat Hidayat,1,2026-04-17 03:45:01,sfotifat ini jelekkkkkk
habibiberak muh.sasro.habibi,5,2026-04-17 03:40:04,semua lagu ada
Mohammad nurul Risqi,5,2026-04-17 03:36:08,bgussss
Ririe Kenta,1,2026-04-17 03:30:06,maaf ya saya kasih bintang 1 karena sejak update saya gak bisa dengerin lagu playlist lengkap malah di kasih cuplikan nya doang. Apa yg mau di denger kalo cuma cuplikan lagu doang. Tolong dong di benerin. Jadi saya hapus aja dah aplikasinya. Cuma cuplikan aja playlist lagu² nya. Dan kebanyakan iklan yg ada.
mamang,1,2026-04-17 03:24:59,"mau berlangganan ko di persulit gw bayar,nggak ngutang apk t41...!!!!!!!"
Dzacky Fierlo Fierlo,4,2026-04-17 02:54:01,aplikasi ini sngt enak. dan bagus
Adit Maulana,5,2026-04-17 02:45:43,ok
Noura Anindya Putri,5,2026-04-17 02:44:39,bagus seru ajaa
Sisca Lydia,5,2026-04-17 02:12:15,teman di segala waktu
Zeruel,1,2026-04-17 02:01:06,"Kikir, lemot, banyak bug, ngapain ngabisin duit buat apk ginian."
Shafiyyah,3,2026-04-17 01:46:53,"bagus,tapi lama-kelamaan iklan nya banyak syekaliiiii😭"
Nendang Lestari,5,2026-04-17 01:46:46,aplikasi favorit inimahhhh love youuuuuuu
Me Yon,3,2026-04-17 01:44:22,"gratisin aja ga sih, udah orang Indonesia kebanyakan miskin miskin mau dengerin musik buat hiburan pun masih di bayar🥲"
Julia ayu Wulan.s,5,2026-04-17 01:38:55,"sudah bagus, tapi makin banyak yang menghujat karena kepelitannya, benar sih, soalnya sekarang iklannya bisa satu atau lebih, setiap dua lagu selalu iklannya menganggu, atau pemaksaan iklan untuk mendapatkan premium, tolong di perbaiki ya, semangat terus admin"
Chaaa Boreg,5,2026-04-17 01:35:20,keren banget
Disman Susanto,5,2026-04-17 01:23:33,ok terbaik
catur ardhi mulia,5,2026-04-17 01:09:31,ok
Muhammad Saugi Assagaf,3,2026-04-17 00:58:15,"Dibilang Bagus Nggk, Dibilang Tdk Bagus Nggk Juga. Iklannya Banyak,Lagu Yg Sdh Diputar Berulang Kali Ttap Diputar Lgi🤦🏻‍♂️"
adi w,5,2026-04-17 00:52:46,mantap
Syarul Wardi,5,2026-04-17 00:47:53,mantap
Alya Fitri,4,2026-04-17 00:38:07,bnyk iklan
Habudin Budin,5,2026-04-17 00:24:18,bagus
Hendra Putra,4,2026-04-17 00:22:10,"kebanyakan iklan, harga premium mahal. kebelet haji ya?"
Fathisya Audrey Mikaila,5,2026-04-16 23:37:53,enk buat dengerin musik pas olahraga
Rahman 123,1,2026-04-16 23:36:41,tele koun gw muter lagu malah muncul tinggal bentar muter lagunya tulus sendiri sumpah gw benci penyanyi yang namanya tulus dan sekarang gw benci apk ini yang maksa dengerin lagunya tulus
Arlen Aseng,5,2026-04-16 23:34:58,Sangat suka...bisa menikmati lagu2 yang saya suka👍🙏
Yusup Permana,5,2026-04-16 23:27:45,semua lagu yang saya cari selalu ada dan pokok nya the best
Bagas Codet,5,2026-04-16 23:08:26,bagus
Zahda Ica,5,2026-04-16 22:35:01,saya sangat suka aplikasi ini
Mawar aja,5,2026-04-16 22:07:32,matabbb bngt kalo lagi ngerjain tugas suka ngedengerin lagu di spotify
Javar Arien,5,2026-04-16 19:50:39,sesuai dengan selera kita...
Ari Wijaya,5,2026-04-16 19:48:05,aplikasi yang sangat membantu saya untuk menemukan kembali mood saya ..mood booster yang sangat brilaint....jaya. jaya......
Carman Abdul Kasa,5,2026-04-16 19:39:31,sangat membantu
Ivana Araseli,5,2026-04-16 18:05:08,sangattt bagussssd
steffy,5,2026-04-16 17:04:21,love it!
Rika Yunawati,5,2026-04-16 17:04:20,lagu nya terbaru semua dan iklan nya ga banyak
Alpira Studio,1,2026-04-16 17:02:06,kikir banyak iklan
Kozumi Toshiko,4,2026-04-16 16:19:33,"jujur bagus banget nih apk, walaupun sya pencinta yt music tpi klo segi desain emng nih apk bagus masalahnya di iklan yng gk waras, 4 iklan? itu kadang cmn keputer 2/3 bahkan cmn 1 lagu setelah iklan, dan ada bug entah kenapa kalau habis iklan cek judul lagu kadang masih iklan sebelum nya jdi lagu nya udh di jalan sekitar 1 menit tpi gambar nya kek masih iklan"
Kezia zyna,1,2026-04-16 16:11:17,iklan nya 1 aj bisa ga?
Rizki Imansyah,3,2026-04-16 16:05:57,"Lagu AOP - Bodohnya diriku ga ada, padahal itu lagu enak bgt, minta tlg min masukin lagunya ya"
Leli Nurlitasari,5,2026-04-16 15:52:41,"Bagus lah ya, tapi kyk bnyk bgt iklan ny, pengen pke Spotify premium tpi kn harus byar🙄🙄😪"
Rafael Ogunao Lase,1,2026-04-16 15:51:22,plisss spotify manusiawi lah 👿👿👿👿👿
Pa Rosi Channel,5,2026-04-16 15:50:40,Spotify mantaap
akunml,1,2026-04-16 15:22:47,"terlalu bnyk iklan, apa apa hrus bayar, sring ngebug offline pdhl online, audio ny jg jelek wkwk kalo brbayar mah mending skalian youtube music lbih bgus audio nya"
Rapisa rinata,2,2026-04-16 15:21:37,terlalu banyak iklan untuk mempromosikan mengunakan akun premium
Rusmanto Manto,1,2026-04-16 15:18:36,apaan milih lagu aja harus premium gak ngotak pelit nya bentar lagi bangkrut ini Spotify
Pandi Ya,5,2026-04-16 14:53:38,Spotify sangat enak didenger bahkan bisa memutar lagu kesukaan
andy wibi,5,2026-04-16 14:45:22,good
Najwa Aulia putri,5,2026-04-16 14:42:41,seru bisa dengerin lguu klo lgi galau mungkin atau gabutt yaa heheh
Munadi,5,2026-04-16 14:31:59,spotify sangat keren sangat mudah di gunakan dengerin musik apa aja siap tingal tap okedeh semoga makin berjaya sukses terus spotfy
Muhammad Farhan,3,2026-04-16 14:27:58,kebanyakan iklan nya🗿
Reihanmuhammadsobbah,5,2026-04-16 14:19:14,bagus
Stecu,5,2026-04-16 14:14:54,"KEREN BANGET GILA, HARI HARI GUA DI PENUHI LAGU LAGU DARI SPOTIFY!!!"
Anwar Saeful,5,2026-04-16 14:08:46,BAGUSSS!!
darwis onix,2,2026-04-16 13:57:41,aplikasinya bagus.. tapi saya berlanggan di premium yg di iklan 1 pembayaran untuk 3 bulan taunya tiap bulan ada tagihan dengan biaya normal. jelaa merugikan kalo berlangganan
Louie,3,2026-04-16 13:56:57,lumayan
Irhap takalamingan Damis,5,2026-04-16 13:56:25,"lgi hppy, lgi sedih pun cuma spotify yg temani aku saja"
Saputra Bimantara,2,2026-04-16 13:54:44,bused dah banyak bed ni iklannya gaje bed
Kyla Lassntu,5,2026-04-16 13:52:48,bagus bgt
papat stecu13,5,2026-04-16 13:44:45,mantaf
Geza Aulia,5,2026-04-16 13:44:22,aplikasi ini sangat bagus 😎🥰😘😇
Down len Knaocok,1,2026-04-16 13:35:54,jelek
Bambang,1,2026-04-16 13:34:15,"algoritma ny aneh , iklan nya banyak ada 4 sekarang lagu yg di putar di luar play list ganggu banget banyakin iklan terus sampe 100 biar dengerin iklan ajaa"
Aril Sahril,3,2026-04-16 13:33:26,"ketika ga upgrade ke premium malah makin memaksa kita harus premium, jdi kita tidak bisa mendengarkan lagu sesuai apa yng kita mau"
Hafis Zulfandi,4,2026-04-16 13:32:43,aplikasi nya bagus tapi makin hari makin banyak iklan nya putar 1 lagu muncul iklan 4 satu kali putar iklan jangan lah pelit kali Spotify nya kayak gak tau orang Indonesia aja orang nya pada gak ada duit jadi tolong lah iklan nya di kurangi 🙏
tiann,1,2026-04-16 13:32:06,kebanyakan iklan nya trus panjang² lagi durasinya🥲
Jonatan Mardinata Panjaitan,2,2026-04-16 13:24:02,masa di suruh bayar terus hp gw jadi ngebag misalnya pencet lagu yg lain malah lagu yg beda
Lutfie Sakhie zaidan,5,2026-04-16 13:22:52,musiiiik
Aruna Aruna,5,2026-04-16 13:14:57,semua lagu ada lengkap deh pokonya Spotify the best deh buat dengerin lagu
Isnaini Laurenia,5,2026-04-16 13:11:24,begees benget
farel aditya16,5,2026-04-16 12:58:15,bagus
Dafaaa Ajalah,5,2026-04-16 12:56:40,bagus bisa dengar lagu sambil matikan hp
Sabda Bilhaq,4,2026-04-16 12:56:32,"Sudah normal kembali 🔥 adminya langsung gercep GG sih, dan ya buat kalian yg bilang kok iklannya banyak🗿, secara logika sih ok² aja namanya juga gratis bree dan lu nyari lagu juga gampangkan di spotify? kalau gk mau ada iklan ya premium dong, Kan sama aja sistemnya kayak Youtube gratis ada iklan [Dah gratis banyak minta lu wkwkkw]"
Mikha Sukma,2,2026-04-16 12:54:45,"iklan lo kebanyak spotify. bayangin aja, lagi setel lagu sedih terus jadi iklan ""satu domba~ dua domba~"" KAGA PEDULI DOMBA GW💔 mana iklannya 3-4. bisa bisa ganti apk gw"
Trimospt,5,2026-04-16 12:54:14,baguss iihh lagunya jernihh iklannya lumayan udah oke banget apalagi jalanin aktivitas pake lagi di Spotify enak banget
Bintang,3,2026-04-16 12:53:22,Iklan lu makin banyak aja anjir
Mister Han,5,2026-04-16 12:52:00,the best
hafiz hafizz,5,2026-04-16 12:46:48,bagus
Queensya Aulia,5,2026-04-16 12:46:45,bagus lagunya enak di denger cuman kebanyakan iklan
Gunawan Margi,1,2026-04-16 12:43:41,iklan nya over. thanks.
Arika Fatina,4,2026-04-16 12:43:31,"emm ini bagus suara nya jernih tapiii selalu kaya ada yang harus di bayar ..awal nya aku cuma ganti akun,terus aku masuk ke akun yang aku pake,nah pas nyari lagu mau ngedengerin lagu eh malah..""mau pilih lagu sendiri?"" malah gituu kenapa yah aku harus bayar"
